player,team,yardline_100
L.Fournette,JAX,91.0
R.Armstead,JAX,65.0
L.Fournette,JAX,63.0
R.Armstead,JAX,54.0
R.Armstead,JAX,38.0
L.Fournette,JAX,35.0
L.Fournette,JAX,19.0
R.Armstead,JAX,17.0
R.Freeman,DEN,30.0
L.Fournette,JAX,27.0
L.Fournette,JAX,20.0
L.Fournette,JAX,17.0
K.Johnson,DET,75.0
K.Johnson,DET,37.0
K.Johnson,DET,36.0
K.Johnson,DET,28.0
K.Johnson,DET,7.0
K.Johnson,DET,5.0
L.McCoy,KC,74.0
K.Johnson,DET,74.0
J.McKissic,DET,45.0
K.Johnson,DET,11.0
L.McCoy,KC,86.0
P.Mahomes,KC,82.0
D.Williams,KC,57.0
L.McCoy,KC,14.0
L.McCoy,KC,7.0
T.Johnson,DET,61.0
K.Johnson,DET,79.0
L.McCoy,KC,70.0
D.Williams,KC,17.0
L.McCoy,KC,2.0
L.McCoy,KC,1.0
L.McCoy,KC,1.0
K.Johnson,DET,79.0
T.Johnson,DET,52.0
K.Johnson,DET,34.0
K.Johnson,DET,25.0
K.Johnson,DET,36.0
K.Johnson,DET,31.0
K.Johnson,DET,20.0
K.Johnson,DET,7.0
L.McCoy,KC,82.0
P.Mahomes,KC,73.0
D.Williams,KC,71.0
J.McKissic,DET,28.0
K.Johnson,DET,1.0
K.Johnson,DET,53.0
K.Johnson,DET,39.0
K.Johnson,DET,45.0
K.Johnson,DET,33.0
M.Stafford,DET,32.0
J.McKissic,DET,21.0
J.McKissic,DET,8.0
D.Williams,KC,44.0
L.McCoy,KC,13.0
P.Mahomes,KC,13.0
P.Mahomes,KC,9.0
D.Williams,KC,1.0
K.Johnson,DET,75.0
K.Johnson,DET,55.0
L.McCoy,KC,80.0
D.Williams,KC,58.0
K.Johnson,DET,79.0
M.Stafford,DET,65.0
K.Johnson,DET,58.0
T.Johnson,DET,49.0
K.Johnson,DET,9.0
P.Mahomes,KC,66.0
P.Mahomes,KC,33.0
D.Williams,KC,3.0
D.Williams,KC,1.0
A.Ekeler,LAC,75.0
T.Pope,LAC,48.0
T.Taylor,LAC,27.0
K.Ballage,MIA,73.0
A.Ekeler,LAC,34.0
A.Ekeler,LAC,33.0
T.Pope,LAC,15.0
K.Drake,MIA,79.0
K.Drake,MIA,76.0
K.Drake,MIA,47.0
K.Drake,MIA,43.0
K.Drake,MIA,38.0
K.Ballage,MIA,21.0
J.Grant,MIA,10.0
A.Ekeler,LAC,84.0
A.Ekeler,LAC,60.0
P.Rivers,LAC,41.0
M.Walton,MIA,48.0
M.Walton,MIA,34.0
A.Ekeler,LAC,60.0
A.Ekeler,LAC,52.0
A.Ekeler,LAC,51.0
K.Drake,MIA,78.0
K.Drake,MIA,82.0
K.Drake,MIA,74.0
M.Walton,MIA,68.0
M.Walton,MIA,60.0
A.Ekeler,LAC,93.0
A.Ekeler,LAC,92.0
T.Pope,LAC,88.0
A.Ekeler,LAC,68.0
A.Ekeler,LAC,61.0
T.Pope,LAC,45.0
A.Ekeler,LAC,38.0
T.Pope,LAC,34.0
T.Pope,LAC,18.0
K.Drake,MIA,92.0
A.Ekeler,LAC,31.0
A.Ekeler,LAC,4.0
A.Ekeler,LAC,1.0
A.Ekeler,LAC,48.0
A.Ekeler,LAC,44.0
T.Pope,LAC,35.0
T.Pope,LAC,31.0
M.Walton,MIA,75.0
M.Walton,MIA,48.0
T.Pope,LAC,48.0
T.Pope,LAC,46.0
T.Taylor,LAC,37.0
T.Taylor,LAC,38.0
T.Taylor,LAC,39.0
T.Cohen,CHI,72.0
T.Cohen,CHI,63.0
D.Montgomery,CHI,52.0
C.Daniel,CHI,43.0
C.Daniel,CHI,43.0
D.Montgomery,CHI,33.0
D.Cook,MIN,75.0
D.Cook,MIN,60.0
D.Cook,MIN,47.0
D.Cook,MIN,47.0
D.Montgomery,CHI,95.0
D.Montgomery,CHI,79.0
D.Montgomery,CHI,63.0
D.Cook,MIN,93.0
D.Cook,MIN,87.0
D.Cook,MIN,83.0
D.Cook,MIN,74.0
A.Mattison,MIN,62.0
A.Mattison,MIN,46.0
T.Cohen,CHI,52.0
D.Montgomery,CHI,41.0
T.Cohen,CHI,29.0
C.Daniel,CHI,10.0
D.Montgomery,CHI,16.0
D.Cook,MIN,75.0
C.Patterson,CHI,76.0
D.Cook,MIN,66.0
D.Montgomery,CHI,42.0
C.Patterson,CHI,34.0
D.Montgomery,CHI,31.0
C.Daniel,CHI,24.0
D.Montgomery,CHI,13.0
D.Montgomery,CHI,95.0
D.Montgomery,CHI,91.0
D.Cook,MIN,72.0
D.Montgomery,CHI,66.0
D.Montgomery,CHI,64.0
D.Montgomery,CHI,55.0
T.Cohen,CHI,53.0
D.Cook,MIN,92.0
D.Cook,MIN,11.0
D.Cook,MIN,2.0
D.Montgomery,CHI,60.0
D.Montgomery,CHI,60.0
D.Montgomery,CHI,60.0
D.Montgomery,CHI,26.0
C.Daniel,CHI,24.0
D.Montgomery,CHI,27.0
D.Montgomery,CHI,28.0
S.Michel,NE,85.0
S.Michel,NE,70.0
F.Gore,BUF,71.0
F.Gore,BUF,62.0
B.Bolden,NE,4.0
J.Allen,BUF,68.0
F.Gore,BUF,75.0
F.Gore,BUF,47.0
F.Gore,BUF,36.0
S.Michel,NE,94.0
S.Michel,NE,90.0
F.Gore,BUF,59.0
J.Allen,BUF,57.0
S.Michel,NE,76.0
F.Gore,BUF,46.0
F.Gore,BUF,44.0
S.Michel,NE,95.0
J.White,NE,86.0
S.Michel,NE,85.0
S.Michel,NE,74.0
S.Michel,NE,52.0
P.Dorsett,NE,46.0
S.Michel,NE,8.0
S.Michel,NE,3.0
F.Gore,BUF,71.0
J.Allen,BUF,25.0
J.Allen,BUF,68.0
F.Gore,BUF,6.0
F.Gore,BUF,1.0
J.Allen,BUF,1.0
S.Michel,NE,74.0
S.Michel,NE,46.0
F.Gore,BUF,88.0
F.Gore,BUF,83.0
S.Michel,NE,7.0
F.Gore,BUF,47.0
F.Gore,BUF,17.0
F.Gore,BUF,8.0
F.Gore,BUF,2.0
S.Michel,NE,85.0
S.Michel,NE,77.0
S.Michel,NE,68.0
T.Brady,NE,51.0
T.Brady,NE,52.0
T.Brady,NE,53.0
J.Jacobs,LV,47.0
J.Jacobs,LV,35.0
J.Jacobs,LV,34.0
J.Jacobs,LV,24.0
M.Mack,IND,75.0
T.Davis,LV,60.0
M.Mack,IND,75.0
D.Carr,LV,77.0
M.Mack,IND,22.0
M.Mack,IND,4.0
J.Jacobs,LV,76.0
J.Richard,LV,68.0
J.Richard,LV,49.0
J.Richard,LV,36.0
J.Jacobs,LV,21.0
M.Mack,IND,75.0
J.Brissett,IND,69.0
M.Mack,IND,60.0
M.Mack,IND,33.0
J.Wilkins,IND,19.0
M.Mack,IND,6.0
D.Washington,LV,75.0
M.Mack,IND,38.0
J.Wilkins,IND,35.0
J.Jacobs,LV,85.0
N.Hines,IND,53.0
J.Brissett,IND,89.0
M.Mack,IND,60.0
J.Brissett,IND,61.0
J.Jacobs,LV,81.0
J.Jacobs,LV,51.0
A.Ingold,LV,42.0
D.Washington,LV,41.0
D.Washington,LV,21.0
D.Washington,LV,14.0
D.Washington,LV,8.0
M.Mack,IND,75.0
J.Wilkins,IND,71.0
J.Wilkins,IND,63.0
J.Jacobs,LV,94.0
J.Jacobs,LV,92.0
T.Davis,LV,82.0
J.Jacobs,LV,68.0
D.Washington,LV,58.0
J.Richard,LV,57.0
N.Hines,IND,82.0
N.Hines,IND,82.0
J.Brissett,IND,28.0
J.Brissett,IND,20.0
J.Jacobs,LV,80.0
J.Jacobs,LV,69.0
J.Jacobs,LV,61.0
J.Jacobs,LV,81.0
J.Jacobs,LV,74.0
D.Carr,LV,69.0
M.Sanders,PHI,75.0
J.Howard,PHI,71.0
A.Jones,GB,3.0
J.Howard,PHI,75.0
J.Howard,PHI,71.0
J.Howard,PHI,54.0
C.Wentz,PHI,53.0
A.Jones,GB,90.0
G.Allison,GB,56.0
A.Jones,GB,39.0
A.Jones,GB,26.0
A.Rodgers,GB,26.0
D.Vitale,GB,15.0
A.Jones,GB,76.0
A.Jones,GB,21.0
A.Jones,GB,17.0
M.Sanders,PHI,60.0
M.Sanders,PHI,54.0
C.Wentz,PHI,51.0
M.Sanders,PHI,34.0
M.Sanders,PHI,26.0
C.Wentz,PHI,14.0
M.Sanders,PHI,9.0
C.Wentz,PHI,5.0
J.Howard,PHI,17.0
J.Howard,PHI,14.0
J.Howard,PHI,4.0
J.Howard,PHI,1.0
A.Rodgers,GB,54.0
C.Wentz,PHI,75.0
A.Jones,GB,75.0
A.Jones,GB,58.0
A.Jones,GB,55.0
M.Sanders,PHI,67.0
D.Sproles,PHI,48.0
A.Jones,GB,75.0
M.Sanders,PHI,84.0
A.Rodgers,GB,72.0
A.Jones,GB,58.0
M.Sanders,PHI,75.0
M.Sanders,PHI,45.0
J.Howard,PHI,34.0
J.Howard,PHI,18.0
J.Howard,PHI,2.0
A.Rodgers,GB,70.0
J.Howard,PHI,99.0
J.Howard,PHI,92.0
J.Howard,PHI,82.0
M.Sanders,PHI,69.0
J.Howard,PHI,53.0
A.Rodgers,GB,75.0
A.Jones,GB,7.0
C.Wentz,PHI,79.0
C.Edmonds,ARI,75.0
D.Johnson,ARI,67.0
C.Edmonds,ARI,39.0
C.Edmonds,ARI,32.0
C.Carson,SEA,59.0
C.Carson,SEA,45.0
C.Carson,SEA,37.0
A.Isabella,ARI,75.0
D.Johnson,ARI,80.0
C.Edmonds,ARI,63.0
D.Johnson,ARI,51.0
D.Johnson,ARI,20.0
K.Murray,ARI,19.0
C.Carson,SEA,75.0
D.Johnson,ARI,47.0
K.Murray,ARI,47.0
C.Edmonds,ARI,40.0
C.Carson,SEA,62.0
D.Johnson,ARI,94.0
C.Carson,SEA,41.0
C.Carson,SEA,37.0
C.Carson,SEA,30.0
C.Carson,SEA,24.0
C.Carson,SEA,16.0
C.Prosise,SEA,5.0
K.Murray,ARI,75.0
C.Carson,SEA,73.0
C.Prosise,SEA,64.0
C.Carson,SEA,66.0
C.Carson,SEA,47.0
D.Johnson,ARI,76.0
D.Johnson,ARI,71.0
C.Edmonds,ARI,60.0
D.Johnson,ARI,69.0
C.Carson,SEA,91.0
C.Carson,SEA,85.0
C.Carson,SEA,85.0
D.Johnson,ARI,72.0
C.Kirk,ARI,15.0
K.Murray,ARI,9.0
C.Carson,SEA,62.0
C.Carson,SEA,56.0
R.Wilson,SEA,42.0
C.Carson,SEA,26.0
C.Carson,SEA,22.0
R.Wilson,SEA,6.0
C.Carson,SEA,12.0
C.Carson,SEA,6.0
C.Prosise,SEA,9.0
D.Johnson,ARI,36.0
P.Barber,TB,43.0
P.Barber,TB,28.0
P.Barber,TB,21.0
D.Ogunbowale,TB,3.0
P.Barber,TB,3.0
C.Kupp,LA,53.0
R.Jones,TB,91.0
R.Jones,TB,80.0
R.Jones,TB,66.0
P.Barber,TB,50.0
P.Barber,TB,35.0
P.Barber,TB,2.0
M.Brown,LA,75.0
M.Brown,LA,72.0
T.Gurley,LA,75.0
T.Gurley,LA,13.0
P.Barber,TB,64.0
R.Jones,TB,5.0
J.Winston,TB,75.0
T.Gurley,LA,75.0
M.Brown,LA,49.0
M.Brown,LA,50.0
T.Gurley,LA,14.0
R.Jones,TB,75.0
R.Jones,TB,57.0
R.Jones,TB,57.0
R.Jones,TB,40.0
R.Jones,TB,36.0
R.Jones,TB,37.0
R.Jones,TB,15.0
T.Gurley,LA,5.0
R.Jones,TB,72.0
R.Jones,TB,89.0
R.Jones,TB,75.0
R.Jones,TB,69.0
R.Jones,TB,59.0
R.Jones,TB,51.0
R.Jones,TB,30.0
P.Barber,TB,6.0
R.Jones,TB,7.0
M.Brown,LA,52.0
D.Henry,TEN,61.0
D.Freeman,ATL,83.0
D.Freeman,ATL,48.0
I.Smith,ATL,11.0
I.Smith,ATL,1.0
D.Henry,TEN,64.0
M.Mariota,TEN,61.0
D.Henry,TEN,50.0
D.Henry,TEN,39.0
D.Henry,TEN,27.0
D.Henry,TEN,11.0
D.Freeman,ATL,55.0
D.Freeman,ATL,36.0
D.Lewis,TEN,69.0
M.Mariota,TEN,67.0
D.Freeman,ATL,90.0
M.Ryan,ATL,92.0
D.Henry,TEN,34.0
D.Freeman,ATL,73.0
D.Freeman,ATL,55.0
J.Jones,ATL,48.0
D.Freeman,ATL,39.0
D.Henry,TEN,60.0
D.Henry,TEN,55.0
D.Lewis,TEN,78.0
D.Lewis,TEN,75.0
D.Lewis,TEN,72.0
D.Freeman,ATL,53.0
M.Ryan,ATL,54.0
D.Henry,TEN,59.0
D.Freeman,ATL,95.0
D.Freeman,ATL,87.0
D.Freeman,ATL,45.0
D.Henry,TEN,61.0
D.Henry,TEN,56.0
D.Henry,TEN,57.0
D.Henry,TEN,42.0
D.Henry,TEN,29.0
D.Henry,TEN,19.0
M.Mariota,TEN,17.0
D.Henry,TEN,10.0
D.Henry,TEN,74.0
D.Henry,TEN,75.0
D.Henry,TEN,64.0
D.Henry,TEN,57.0
D.Henry,TEN,55.0
D.Henry,TEN,48.0
D.Henry,TEN,40.0
D.Henry,TEN,35.0
D.Henry,TEN,35.0
D.Henry,TEN,36.0
A.Peterson,WAS,75.0
W.Gallman Jr,NYG,29.0
W.Gallman Jr,NYG,19.0
A.Peterson,WAS,75.0
A.Peterson,WAS,63.0
W.Gallman Jr,NYG,94.0
W.Gallman Jr,NYG,92.0
W.Gallman Jr,NYG,74.0
J.Hilliman,NYG,45.0
J.Hilliman,NYG,44.0
W.Gallman Jr,NYG,25.0
W.Gallman Jr,NYG,1.0
W.Gallman Jr,NYG,1.0
C.Thompson,WAS,81.0
S.Shepard,NYG,83.0
C.Thompson,WAS,53.0
W.Gallman Jr,NYG,86.0
A.Peterson,WAS,37.0
A.Peterson,WAS,28.0
C.Thompson,WAS,31.0
A.Peterson,WAS,16.0
D.Haskins,WAS,15.0
A.Peterson,WAS,1.0
W.Gallman Jr,NYG,75.0
J.Hilliman,NYG,21.0
D.Jones,NYG,17.0
W.Gallman Jr,NYG,75.0
W.Gallman Jr,NYG,64.0
W.Gallman Jr,NYG,62.0
A.Peterson,WAS,87.0
J.Hilliman,NYG,52.0
D.Jones,NYG,49.0
J.Hilliman,NYG,42.0
J.Hilliman,NYG,38.0
D.Jones,NYG,41.0
J.Hilliman,NYG,25.0
J.Hilliman,NYG,10.0
J.Hilliman,NYG,5.0
C.Thompson,WAS,90.0
W.Gallman Jr,NYG,74.0
D.Haskins,WAS,85.0
W.Gallman Jr,NYG,88.0
J.Hilliman,NYG,60.0
W.Gallman Jr,NYG,59.0
A.Peterson,WAS,97.0
A.Peterson,WAS,95.0
A.Peterson,WAS,92.0
W.Gallman Jr,NYG,65.0
W.Gallman Jr,NYG,64.0
E.Penny,NYG,73.0
E.Penny,NYG,70.0
E.Penny,NYG,44.0
D.Jones,NYG,39.0
D.Jones,NYG,40.0
D.Johnson,ARI,77.0
J.Mixon,CIN,70.0
J.Mixon,CIN,61.0
J.Mixon,CIN,58.0
J.Mixon,CIN,45.0
J.Mixon,CIN,40.0
J.Mixon,CIN,22.0
A.Dalton,CIN,13.0
J.Mixon,CIN,8.0
J.Mixon,CIN,4.0
K.Murray,ARI,68.0
D.Johnson,ARI,62.0
D.Johnson,ARI,14.0
K.Murray,ARI,14.0
K.Murray,ARI,6.0
J.Mixon,CIN,75.0
D.Johnson,ARI,79.0
D.Johnson,ARI,62.0
D.Johnson,ARI,23.0
K.Murray,ARI,25.0
J.Mixon,CIN,73.0
J.Mixon,CIN,69.0
J.Mixon,CIN,55.0
A.Isabella,ARI,80.0
D.Johnson,ARI,75.0
C.Edmonds,ARI,45.0
A.Isabella,ARI,11.0
D.Johnson,ARI,5.0
J.Mixon,CIN,35.0
C.Edmonds,ARI,85.0
C.Edmonds,ARI,62.0
D.Johnson,ARI,53.0
D.Johnson,ARI,52.0
K.Murray,ARI,37.0
C.Edmonds,ARI,32.0
C.Edmonds,ARI,28.0
K.Murray,ARI,23.0
J.Mixon,CIN,51.0
J.Mixon,CIN,31.0
J.Mixon,CIN,27.0
D.Johnson,ARI,75.0
D.Johnson,ARI,73.0
K.Murray,ARI,39.0
C.Edmonds,ARI,38.0
J.Mixon,CIN,73.0
A.Dalton,CIN,58.0
D.Johnson,ARI,42.0
D.Johnson,ARI,11.0
K.Murray,ARI,20.0
J.Mixon,CIN,80.0
K.Johnson,ARI,67.0
K.Murray,ARI,74.0
D.Johnson,ARI,62.0
C.Edmonds,ARI,37.0
J.Mixon,CIN,54.0
G.Bernard,CIN,52.0
G.Bernard,CIN,43.0
D.Johnson,ARI,75.0
C.Edmonds,ARI,43.0
K.Murray,ARI,39.0
D.Johnson,ARI,15.0
D.Freeman,ATL,83.0
C.Hyde,HOU,63.0
C.Hyde,HOU,62.0
D.Freeman,ATL,52.0
D.Freeman,ATL,15.0
C.Hyde,HOU,70.0
C.Hyde,HOU,64.0
C.Hyde,HOU,50.0
D.Watson,HOU,47.0
D.Johnson,HOU,38.0
C.Hyde,HOU,8.0
D.Freeman,ATL,74.0
I.Smith,ATL,59.0
I.Smith,ATL,56.0
I.Smith,ATL,18.0
C.Hyde,HOU,60.0
C.Hyde,HOU,44.0
C.Hyde,HOU,35.0
I.Smith,ATL,78.0
D.Freeman,ATL,74.0
C.Hyde,HOU,92.0
C.Hyde,HOU,81.0
C.Hyde,HOU,73.0
D.Johnson,HOU,38.0
D.Freeman,ATL,74.0
D.Freeman,ATL,56.0
M.Ryan,ATL,54.0
D.Freeman,ATL,47.0
D.Johnson,HOU,75.0
D.Johnson,HOU,66.0
C.Hyde,HOU,75.0
D.Johnson,HOU,18.0
C.Hyde,HOU,12.0
C.Hyde,HOU,1.0
D.Freeman,ATL,75.0
D.Watson,HOU,66.0
D.Johnson,HOU,36.0
D.Johnson,HOU,13.0
D.Watson,HOU,12.0
C.Hyde,HOU,51.0
D.Watson,HOU,44.0
M.Sanu,ATL,61.0
D.Freeman,ATL,16.0
I.Smith,ATL,1.0
D.Freeman,ATL,1.0
M.Ryan,ATL,1.0
C.Hyde,HOU,81.0
C.Hyde,HOU,71.0
C.Hyde,HOU,47.0
D.Johnson,HOU,37.0
D.Johnson,HOU,13.0
C.Hyde,HOU,60.0
C.Hyde,HOU,49.0
M.Ryan,ATL,75.0
L.Jackson,BAL,59.0
M.Ingram,BAL,51.0
M.Ingram,BAL,37.0
L.Jackson,BAL,37.0
L.Jackson,BAL,20.0
G.Edwards,BAL,12.0
M.Ingram,BAL,10.0
L.Jackson,BAL,25.0
L.Jackson,BAL,11.0
M.Ingram,BAL,2.0
M.Ingram,BAL,4.0
J.Conner,PIT,75.0
J.Conner,PIT,49.0
J.Conner,PIT,41.0
M.Ingram,BAL,71.0
G.Edwards,BAL,66.0
G.Edwards,BAL,56.0
M.Ingram,BAL,50.0
M.Ingram,BAL,36.0
J.Samuels,PIT,60.0
M.Ingram,BAL,88.0
J.Conner,PIT,11.0
J.Samuels,PIT,7.0
M.Ingram,BAL,42.0
L.Jackson,BAL,89.0
M.Ingram,BAL,81.0
M.Ingram,BAL,70.0
M.Ingram,BAL,66.0
L.Jackson,BAL,64.0
G.Edwards,BAL,60.0
J.Hill,BAL,53.0
M.Ingram,BAL,49.0
L.Jackson,BAL,44.0
J.Conner,PIT,87.0
J.Conner,PIT,47.0
J.Conner,PIT,34.0
J.Conner,PIT,1.0
J.Hill,BAL,75.0
M.Ingram,BAL,53.0
L.Jackson,BAL,24.0
L.Jackson,BAL,19.0
J.Conner,PIT,77.0
J.Samuels,PIT,60.0
J.Conner,PIT,44.0
G.Edwards,BAL,99.0
J.Conner,PIT,45.0
D.Hodges,PIT,44.0
J.Conner,PIT,18.0
J.Conner,PIT,14.0
L.Jackson,BAL,75.0
M.Ingram,BAL,44.0
M.Ingram,BAL,40.0
L.Jackson,BAL,35.0
D.Hodges,PIT,75.0
M.Ingram,BAL,75.0
J.Conner,PIT,68.0
L.Jackson,BAL,34.0
M.Ingram,BAL,31.0
L.Jackson,BAL,29.0
M.Mariota,TEN,90.0
F.Gore,BUF,60.0
D.Henry,TEN,75.0
F.Gore,BUF,64.0
J.Allen,BUF,41.0
J.Allen,BUF,31.0
D.Henry,TEN,70.0
D.Henry,TEN,27.0
F.Gore,BUF,60.0
J.Allen,BUF,47.0
D.Henry,TEN,90.0
M.Mariota,TEN,94.0
F.Gore,BUF,61.0
J.Allen,BUF,47.0
F.Gore,BUF,46.0
D.Henry,TEN,88.0
F.Gore,BUF,42.0
D.Lewis,TEN,61.0
D.Lewis,TEN,52.0
F.Gore,BUF,70.0
D.Henry,TEN,87.0
D.Henry,TEN,85.0
T.Yeldon,BUF,70.0
J.Allen,BUF,66.0
D.Henry,TEN,38.0
D.Henry,TEN,25.0
D.Henry,TEN,8.0
M.Mariota,TEN,5.0
D.Henry,TEN,1.0
F.Gore,BUF,77.0
J.Allen,BUF,65.0
F.Gore,BUF,60.0
D.Henry,TEN,86.0
M.Mariota,TEN,80.0
D.Henry,TEN,21.0
D.Henry,TEN,15.0
D.Henry,TEN,8.0
D.Henry,TEN,5.0
M.Mariota,TEN,11.0
J.Allen,BUF,81.0
A.Roberts,BUF,14.0
D.Henry,TEN,66.0
D.Henry,TEN,41.0
D.Henry,TEN,39.0
D.Henry,TEN,74.0
F.Gore,BUF,71.0
T.Yeldon,BUF,72.0
F.Gore,BUF,61.0
F.Gore,BUF,50.0
F.Gore,BUF,31.0
F.Gore,BUF,27.0
J.Allen,BUF,24.0
J.Allen,BUF,19.0
J.Allen,BUF,20.0
J.Jacobs,LV,71.0
A.Ingold,LV,66.0
J.Jacobs,LV,63.0
J.Jacobs,LV,32.0
J.Jacobs,LV,28.0
T.Cohen,CHI,80.0
D.Montgomery,CHI,77.0
J.Jacobs,LV,90.0
J.Jacobs,LV,81.0
D.Washington,LV,49.0
J.Richard,LV,26.0
J.Richard,LV,17.0
J.Jacobs,LV,12.0
D.Montgomery,CHI,76.0
J.Jacobs,LV,24.0
J.Jacobs,LV,21.0
D.Washington,LV,12.0
D.Washington,LV,7.0
D.Washington,LV,3.0
T.Cohen,CHI,80.0
D.Montgomery,CHI,81.0
D.Carr,LV,51.0
D.Washington,LV,42.0
D.Washington,LV,32.0
J.Jacobs,LV,23.0
J.Jacobs,LV,21.0
T.Cohen,CHI,82.0
D.Carr,LV,67.0
D.Montgomery,CHI,75.0
J.Jacobs,LV,75.0
D.Carr,LV,69.0
D.Montgomery,CHI,5.0
D.Montgomery,CHI,1.0
J.Jacobs,LV,66.0
D.Montgomery,CHI,89.0
C.Daniel,CHI,77.0
D.Montgomery,CHI,75.0
T.Cohen,CHI,45.0
C.Patterson,CHI,9.0
J.Jacobs,LV,75.0
J.Jacobs,LV,52.0
J.Jacobs,LV,35.0
J.Jacobs,LV,10.0
D.Montgomery,CHI,99.0
D.Montgomery,CHI,99.0
D.Montgomery,CHI,46.0
J.Jacobs,LV,97.0
E.Harris,LV,73.0
J.Jacobs,LV,69.0
J.Jacobs,LV,61.0
J.Jacobs,LV,37.0
J.Jacobs,LV,22.0
J.Jacobs,LV,2.0
J.Jacobs,LV,74.0
J.Jacobs,LV,72.0
J.Jacobs,LV,69.0
N.Chubb,CLE,60.0
M.Breida,SF,83.0
T.Coleman,SF,41.0
N.Chubb,CLE,88.0
R.Mostert,SF,74.0
G.Kittle,SF,68.0
M.Goodwin,SF,24.0
T.Coleman,SF,9.0
N.Chubb,CLE,78.0
N.Chubb,CLE,74.0
O.Beckham,CLE,66.0
N.Chubb,CLE,62.0
N.Chubb,CLE,63.0
N.Chubb,CLE,34.0
O.Beckham,CLE,18.0
N.Chubb,CLE,7.0
T.Coleman,SF,75.0
T.Coleman,SF,60.0
T.Coleman,SF,57.0
N.Chubb,CLE,60.0
N.Chubb,CLE,58.0
N.Chubb,CLE,7.0
M.Breida,SF,36.0
M.Breida,SF,35.0
R.Mostert,SF,31.0
T.Coleman,SF,27.0
T.Coleman,SF,19.0
M.Breida,SF,82.0
M.Breida,SF,70.0
T.Coleman,SF,49.0
T.Coleman,SF,23.0
N.Chubb,CLE,57.0
M.Breida,SF,96.0
T.Coleman,SF,83.0
T.Coleman,SF,68.0
T.Coleman,SF,62.0
M.Breida,SF,54.0
M.Breida,SF,42.0
M.Breida,SF,39.0
M.Breida,SF,20.0
T.Coleman,SF,90.0
T.Coleman,SF,85.0
M.Breida,SF,78.0
N.Chubb,CLE,82.0
N.Chubb,CLE,94.0
J.Garoppolo,SF,74.0
T.Coleman,SF,78.0
R.Mostert,SF,91.0
T.Coleman,SF,34.0
R.Mostert,SF,30.0
N.Chubb,CLE,75.0
N.Chubb,CLE,72.0
R.Mostert,SF,80.0
R.Mostert,SF,77.0
R.Mostert,SF,75.0
J.Garoppolo,SF,67.0
J.Garoppolo,SF,68.0
J.Garoppolo,SF,69.0
P.Lindsay,DEN,49.0
P.Lindsay,DEN,28.0
R.Freeman,DEN,10.0
R.Freeman,DEN,5.0
P.Lindsay,DEN,4.0
M.Gordon,LAC,79.0
M.Gordon,LAC,68.0
R.Freeman,DEN,81.0
P.Lindsay,DEN,68.0
M.Gordon,LAC,81.0
M.Gordon,LAC,65.0
D.Spencer,DEN,42.0
P.Lindsay,DEN,20.0
A.Ekeler,LAC,69.0
A.Ekeler,LAC,37.0
P.Rivers,LAC,25.0
M.Gordon,LAC,21.0
R.Freeman,DEN,62.0
R.Freeman,DEN,56.0
R.Freeman,DEN,45.0
P.Lindsay,DEN,27.0
M.Gordon,LAC,60.0
M.Gordon,LAC,33.0
A.Ekeler,LAC,88.0
P.Lindsay,DEN,65.0
P.Lindsay,DEN,49.0
M.Gordon,LAC,51.0
R.Freeman,DEN,91.0
R.Freeman,DEN,95.0
M.Gordon,LAC,56.0
M.Gordon,LAC,49.0
P.Lindsay,DEN,96.0
M.Gordon,LAC,7.0
M.Gordon,LAC,2.0
P.Lindsay,DEN,75.0
J.Flacco,DEN,69.0
R.Freeman,DEN,63.0
R.Freeman,DEN,50.0
R.Freeman,DEN,47.0
P.Lindsay,DEN,41.0
P.Lindsay,DEN,35.0
P.Lindsay,DEN,75.0
J.Flacco,DEN,74.0
P.Lindsay,DEN,69.0
R.Freeman,DEN,37.0
R.Freeman,DEN,45.0
P.Lindsay,DEN,41.0
J.Flacco,DEN,42.0
A.Jones,GB,69.0
E.Elliott,DAL,50.0
A.Jones,GB,18.0
E.Elliott,DAL,90.0
D.Prescott,DAL,37.0
E.Elliott,DAL,34.0
T.Carson,GB,58.0
T.Carson,GB,51.0
A.Jones,GB,24.0
A.Jones,GB,3.0
E.Elliott,DAL,75.0
T.Austin,DAL,48.0
E.Elliott,DAL,34.0
T.Carson,GB,72.0
T.Pollard,DAL,69.0
T.Pollard,DAL,63.0
T.Pollard,DAL,56.0
T.Pollard,DAL,51.0
A.Jones,GB,81.0
T.Carson,GB,43.0
A.Jones,GB,27.0
A.Jones,GB,12.0
A.Jones,GB,5.0
A.Jones,GB,1.0
E.Elliott,DAL,67.0
E.Elliott,DAL,41.0
E.Elliott,DAL,90.0
E.Elliott,DAL,83.0
E.Elliott,DAL,81.0
T.Carson,GB,49.0
A.Jones,GB,5.0
D.Prescott,DAL,57.0
E.Elliott,DAL,7.0
A.Jones,GB,79.0
A.Jones,GB,1.0
T.Carson,GB,85.0
E.Elliott,DAL,2.0
A.Jones,GB,75.0
A.Jones,GB,70.0
A.Jones,GB,29.0
A.Jones,GB,24.0
A.Jones,GB,75.0
A.Rodgers,GB,64.0
A.Jones,GB,61.0
A.Jones,GB,50.0
D.Prescott,DAL,54.0
D.Prescott,DAL,15.0
A.Rodgers,GB,77.0
A.Rodgers,GB,78.0
A.Rodgers,GB,80.0
Dam.Williams,KC,53.0
Dam.Williams,KC,46.0
