player,team,yardline_100
C.Samuel,CAR,22.0
D.Moore,CAR,22.0
D.Moore,CAR,76.0
C.McCaffrey,CAR,63.0
R.Bonnafon,CAR,44.0
J.Jones,ATL,43.0
C.Ridley,ATL,32.0
R.Gage,ATL,21.0
J.Graham,ATL,21.0
C.Ridley,ATL,6.0
C.McCaffrey,CAR,79.0
C.McCaffrey,CAR,79.0
C.Samuel,CAR,91.0
C.McCaffrey,CAR,75.0
G.Olsen,CAR,65.0
D.Moore,CAR,39.0
D.Moore,CAR,26.0
G.Olsen,CAR,20.0
D.Moore,CAR,13.0
C.McCaffrey,CAR,13.0
C.Ridley,ATL,75.0
C.Ridley,ATL,66.0
B.Hill,ATL,30.0
J.Graham,ATL,30.0
B.Hill,ATL,11.0
J.Jones,ATL,11.0
C.McCaffrey,CAR,75.0
D.Moore,CAR,55.0
D.Moore,CAR,46.0
C.McCaffrey,CAR,40.0
C.McCaffrey,CAR,48.0
C.Samuel,CAR,37.0
G.Olsen,CAR,27.0
C.McCaffrey,CAR,21.0
R.Bonnafon,CAR,65.0
I.Thomas,CAR,59.0
I.McKenzie,BUF,53.0
D.Knox,BUF,47.0
D.Knox,BUF,37.0
C.Beasley,BUF,37.0
K.Ballage,MIA,96.0
J.Brown,BUF,28.0
J.Brown,BUF,28.0
J.Brown,BUF,15.0
A.Hurns,MIA,80.0
A.Wilson,MIA,61.0
J.Brown,BUF,78.0
C.Beasley,BUF,54.0
J.Brown,BUF,40.0
K.Ballage,MIA,76.0
D.Parker,MIA,79.0
K.Ballage,MIA,79.0
F.Gore,BUF,62.0
J.Brown,BUF,13.0
D.Parker,MIA,75.0
M.Gaskin,MIA,62.0
I.McKenzie,BUF,82.0
J.Brown,BUF,83.0
J.Brown,BUF,83.0
A.Hurns,MIA,68.0
A.Wilson,MIA,62.0
D.Parker,MIA,62.0
A.Hurns,MIA,12.0
A.Hurns,MIA,53.0
J.Brown,BUF,75.0
I.McKenzie,BUF,23.0
D.Knox,BUF,23.0
I.McKenzie,BUF,72.0
I.McKenzie,BUF,72.0
A.Hurns,MIA,75.0
K.Ballage,MIA,75.0
M.Gesicki,MIA,75.0
M.Gesicki,MIA,65.0
D.Parker,MIA,75.0
I.McKenzie,BUF,53.0
C.Beasley,BUF,37.0
J.Brown,BUF,18.0
P.Laird,MIA,75.0
D.Parker,MIA,72.0
A.Hurns,MIA,66.0
M.Gesicki,MIA,66.0
F.Gore,BUF,81.0
A.Wilson,MIA,65.0
J.Grant,MIA,37.0
P.Laird,MIA,26.0
A.Hurns,MIA,2.0
J.Brown,BUF,62.0
C.Beasley,BUF,65.0
J.Brown,BUF,48.0
T.Kroft,BUF,15.0
J.Brown,BUF,9.0
A.Wilson,MIA,50.0
K.Ballage,MIA,37.0
D.Parker,MIA,43.0
M.Gesicki,MIA,43.0
D.Singletary,BUF,48.0
J.Brown,BUF,44.0
J.Grant,MIA,92.0
D.Parker,MIA,80.0
D.Parker,MIA,74.0
M.Gesicki,MIA,66.0
A.Wilson,MIA,60.0
M.Gesicki,MIA,60.0
D.Parker,MIA,58.0
D.Parker,MIA,13.0
K.Ballage,MIA,13.0
J.Grant,MIA,15.0
P.Laird,MIA,60.0
P.Laird,MIA,48.0
P.Laird,MIA,37.0
P.Laird,MIA,41.0
A.Wilson,MIA,31.0
T.Gabriel,CHI,71.0
D.Montgomery,CHI,52.0
A.Miller,CHI,30.0
T.Gabriel,CHI,46.0
T.Gabriel,CHI,41.0
A.Robinson,CHI,38.0
T.Gabriel,CHI,31.0
T.Gabriel,CHI,31.0
T.Gurley,LA,53.0
J.Reynolds,LA,27.0
A.Miller,CHI,83.0
B.Braunecker,CHI,82.0
T.Gabriel,CHI,68.0
T.Cohen,CHI,62.0
J.Wims,CHI,44.0
T.Gabriel,CHI,29.0
J.Wims,CHI,29.0
M.Thomas,LA,34.0
T.Cohen,CHI,75.0
T.Cohen,CHI,70.0
T.Gurley,LA,77.0
A.Miller,CHI,63.0
B.Braunecker,CHI,54.0
A.Miller,CHI,54.0
C.Kupp,LA,51.0
B.Braunecker,CHI,39.0
A.Robinson,CHI,39.0
A.Miller,CHI,80.0
T.Gabriel,CHI,72.0
A.Miller,CHI,68.0
A.Miller,CHI,52.0
T.Cohen,CHI,41.0
T.Gabriel,CHI,29.0
T.Gabriel,CHI,29.0
T.Gabriel,CHI,14.0
T.Cohen,CHI,14.0
T.Gurley,LA,75.0
T.Cohen,CHI,80.0
A.Miller,CHI,76.0
J.Reynolds,LA,57.0
M.Thomas,LA,46.0
J.Reynolds,LA,46.0
C.Kupp,LA,46.0
D.Montgomery,CHI,76.0
T.Gabriel,CHI,76.0
M.Thomas,LA,69.0
A.Robinson,CHI,80.0
A.Robinson,CHI,80.0
A.Robinson,CHI,65.0
A.Robinson,CHI,64.0
J.Reynolds,LA,89.0
C.Kupp,LA,85.0
A.Miller,CHI,81.0
T.Gabriel,CHI,74.0
J.Reynolds,LA,69.0
J.Reynolds,LA,48.0
G.Everett,LA,25.0
A.Miller,CHI,85.0
T.Gabriel,CHI,85.0
A.Miller,CHI,76.0
D.Montgomery,CHI,79.0
J.Jacobs,LV,54.0
J.Mixon,CIN,73.0
T.Boyd,CIN,56.0
G.Bernard,CIN,56.0
T.Boyd,CIN,55.0
C.Uzomah,CIN,46.0
C.Uzomah,CIN,43.0
T.Eifert,CIN,37.0
T.Eifert,CIN,36.0
C.Uzomah,CIN,18.0
D.Waller,LV,75.0
J.Jacobs,LV,72.0
H.Renfrow,LV,68.0
C.Uzomah,CIN,68.0
A.Erickson,CIN,68.0
T.Williams,LV,90.0
D.Washington,LV,66.0
T.Williams,LV,62.0
D.Washington,LV,46.0
H.Renfrow,LV,38.0
D.Waller,LV,16.0
F.Moreau,LV,2.0
J.Mixon,CIN,77.0
T.Boyd,CIN,77.0
T.Williams,LV,70.0
J.Jacobs,LV,20.0
H.Renfrow,LV,12.0
D.Waller,LV,3.0
A.Tate,CIN,51.0
T.Eifert,CIN,42.0
T.Eifert,CIN,37.0
A.Tate,CIN,75.0
A.Tate,CIN,48.0
J.Mixon,CIN,45.0
A.Erickson,CIN,45.0
H.Renfrow,LV,82.0
D.Waller,LV,62.0
H.Renfrow,LV,56.0
F.Moreau,LV,73.0
A.Tate,CIN,45.0
A.Tate,CIN,41.0
A.Erickson,CIN,41.0
T.Williams,LV,85.0
J.Richard,LV,77.0
Z.Jones,LV,70.0
D.Waller,LV,66.0
H.Renfrow,LV,9.0
D.Waller,LV,5.0
Z.Jones,LV,5.0
G.Bernard,CIN,60.0
C.Uzomah,CIN,53.0
A.Tate,CIN,53.0
A.Erickson,CIN,27.0
G.Bernard,CIN,27.0
D.Willis,CIN,27.0
D.Waller,LV,75.0
Z.Jones,LV,48.0
A.Erickson,CIN,89.0
A.Cooper,DAL,75.0
M.Jones,DET,26.0
D.Amendola,DET,21.0
A.Cooper,DAL,85.0
T.Hockenson,DET,70.0
M.Gallup,DAL,86.0
T.Pollard,DAL,66.0
J.Witten,DAL,53.0
J.Witten,DAL,37.0
A.Cooper,DAL,37.0
M.Gallup,DAL,35.0
M.Gallup,DAL,23.0
K.Golladay,DET,71.0
M.Jones,DET,71.0
M.Gallup,DAL,70.0
R.Cobb,DAL,40.0
R.Cobb,DAL,40.0
A.Cooper,DAL,26.0
T.Pollard,DAL,21.0
T.Hockenson,DET,80.0
E.Elliott,DAL,85.0
M.Gallup,DAL,73.0
M.Gallup,DAL,73.0
B.Jarwin,DAL,66.0
J.Witten,DAL,51.0
M.Gallup,DAL,50.0
J.McKissic,DET,92.0
D.Amendola,DET,76.0
K.Golladay,DET,69.0
M.Gallup,DAL,83.0
R.Cobb,DAL,73.0
J.Witten,DAL,24.0
R.Cobb,DAL,19.0
M.Jones,DET,75.0
J.McKissic,DET,55.0
M.Hall,DET,48.0
M.Jones,DET,11.0
R.Cobb,DAL,75.0
M.Gallup,DAL,37.0
J.Witten,DAL,28.0
A.Cooper,DAL,16.0
M.Gallup,DAL,16.0
R.Cobb,DAL,16.0
D.Amendola,DET,78.0
J.McKissic,DET,68.0
K.Golladay,DET,43.0
L.Thomas,DET,43.0
D.Amendola,DET,43.0
A.Cooper,DAL,84.0
J.Witten,DAL,67.0
J.Witten,DAL,62.0
T.Austin,DAL,51.0
A.Cooper,DAL,51.0
T.Pollard,DAL,35.0
T.Pollard,DAL,19.0
E.Elliott,DAL,17.0
E.Elliott,DAL,17.0
T.Johnson,DET,46.0
D.Amendola,DET,46.0
M.Jones,DET,25.0
J.McKissic,DET,2.0
A.Cooper,DAL,69.0
M.Gallup,DAL,69.0
M.Gallup,DAL,63.0
R.Cobb,DAL,40.0
M.Gallup,DAL,40.0
K.Golladay,DET,81.0
K.Golladay,DET,37.0
J.McKissic,DET,48.0
B.Jarwin,DAL,87.0
N.Fant,DEN,69.0
N.Fant,DEN,32.0
C.Ham,MIN,72.0
C.Sutton,DEN,80.0
O.Johnson,MIN,51.0
D.Cook,MIN,49.0
C.Sutton,DEN,80.0
N.Fant,DEN,3.0
C.Sutton,DEN,3.0
T.Fumagalli,DEN,3.0
I.Smith,MIN,78.0
O.Johnson,MIN,74.0
D.Cook,MIN,67.0
T.Patrick,DEN,69.0
T.Patrick,DEN,16.0
I.Smith,MIN,70.0
A.Abdullah,MIN,73.0
N.Fant,DEN,69.0
P.Lindsay,DEN,54.0
D.Booker,DEN,53.0
A.Janovich,DEN,14.0
C.Sutton,DEN,11.0
N.Fant,DEN,17.0
K.Rudolph,MIN,77.0
K.Rudolph,MIN,67.0
D.Cook,MIN,53.0
K.Rudolph,MIN,66.0
O.Johnson,MIN,75.0
O.Johnson,MIN,64.0
O.Johnson,MIN,64.0
S.Diggs,MIN,54.0
I.Smith,MIN,10.0
C.Sutton,DEN,73.0
P.Lindsay,DEN,63.0
C.Sutton,DEN,56.0
T.Patrick,DEN,53.0
N.Fant,DEN,23.0
D.Booker,DEN,23.0
D.Cook,MIN,75.0
S.Diggs,MIN,73.0
K.Rudolph,MIN,64.0
T.Conklin,MIN,68.0
O.Johnson,MIN,48.0
L.Treadwell,MIN,48.0
A.Abdullah,MIN,38.0
O.Johnson,MIN,32.0
S.Diggs,MIN,27.0
D.Cook,MIN,20.0
O.Johnson,MIN,6.0
D.Cook,MIN,2.0
T.Conklin,MIN,62.0
T.Conklin,MIN,62.0
S.Diggs,MIN,54.0
T.Patrick,DEN,75.0
C.Sutton,DEN,75.0
T.Fumagalli,DEN,29.0
D.Cook,MIN,67.0
O.Johnson,MIN,46.0
S.Diggs,MIN,41.0
K.Rudolph,MIN,32.0
C.Sutton,DEN,60.0
R.Freeman,DEN,63.0
C.Sutton,DEN,52.0
N.Fant,DEN,45.0
T.Fumagalli,DEN,30.0
N.Fant,DEN,30.0
T.Patrick,DEN,30.0
T.Patrick,DEN,19.0
T.Patrick,DEN,19.0
T.Patrick,DEN,4.0
N.Fant,DEN,4.0
N.Fant,DEN,4.0
D.Hopkins,HOU,64.0
D.Hopkins,HOU,55.0
M.Boykin,BAL,39.0
H.Hurst,BAL,39.0
M.Boykin,BAL,27.0
M.Brown,BAL,25.0
D.Hopkins,HOU,65.0
D.Hopkins,HOU,52.0
D.Hopkins,HOU,33.0
M.Ingram II,BAL,37.0
M.Andrews,BAL,37.0
K.Stills,HOU,45.0
N.Boyle,BAL,90.0
M.Andrews,BAL,84.0
H.Hurst,BAL,61.0
P.Ricard,BAL,57.0
N.Boyle,BAL,44.0
S.Roberts,BAL,15.0
D.Fells,HOU,75.0
M.Brown,BAL,70.0
M.Andrews,BAL,18.0
K.Coutee,HOU,75.0
D.Hopkins,HOU,69.0
D.Hopkins,HOU,62.0
D.Hopkins,HOU,62.0
K.Stills,HOU,53.0
K.Stills,HOU,44.0
J.Akins,HOU,40.0
D.Hopkins,HOU,25.0
P.Ricard,BAL,78.0
W.Snead IV,BAL,34.0
M.Ingram II,BAL,25.0
K.Stills,HOU,73.0
J.Akins,HOU,60.0
D.Fells,HOU,60.0
J.Hill,BAL,68.0
W.Snead IV,BAL,19.0
M.Ingram II,BAL,16.0
K.Stills,HOU,75.0
K.Coutee,HOU,72.0
C.Hyde,HOU,55.0
W.Snead IV,BAL,32.0
D.Johnson,HOU,65.0
D.Hopkins,HOU,57.0
D.Johnson,HOU,37.0
D.Hopkins,HOU,46.0
K.Stills,HOU,29.0
D.Hopkins,HOU,29.0
M.Brown,BAL,65.0
M.Brown,BAL,65.0
M.Andrews,BAL,65.0
M.Ingram II,BAL,12.0
K.Stills,HOU,75.0
K.Coutee,HOU,66.0
N.Boyle,BAL,87.0
P.Ricard,BAL,74.0
D.Fells,HOU,65.0
D.Chark Jr.,JAX,79.0
C.Conley,JAX,63.0
K.Cole,JAX,57.0
D.Westbrook,JAX,54.0
J.Oliver,JAX,39.0
D.Chark Jr.,JAX,34.0
Z.Pascal,IND,40.0
N.Hines,IND,26.0
C.Rogers,IND,26.0
N.Hines,IND,15.0
D.Chark Jr.,JAX,75.0
D.Chark Jr.,JAX,61.0
Z.Pascal,IND,70.0
E.Ebron,IND,57.0
E.Ebron,IND,16.0
D.Chark Jr.,JAX,75.0
L.Fournette,JAX,70.0
D.Westbrook,JAX,69.0
M.Johnson,IND,86.0
D.Chark Jr.,JAX,66.0
L.Fournette,JAX,66.0
D.Chark Jr.,JAX,63.0
Z.Pascal,IND,85.0
N.Hines,IND,78.0
E.Ebron,IND,75.0
D.Chark Jr.,JAX,77.0
E.Ebron,IND,45.0
Z.Pascal,IND,39.0
C.Rogers,IND,39.0
K.Cole,JAX,61.0
D.Chark Jr.,JAX,49.0
D.Chark Jr.,JAX,48.0
M.Johnson,IND,77.0
J.Williams,IND,76.0
M.Johnson,IND,45.0
M.Johnson,IND,1.0
L.Fournette,JAX,77.0
C.Conley,JAX,72.0
D.Chark Jr.,JAX,60.0
K.Cole,JAX,60.0
D.Westbrook,JAX,49.0
D.Chark Jr.,JAX,49.0
D.Chark Jr.,JAX,44.0
N.Hines,IND,38.0
Z.Pascal,IND,21.0
L.Fournette,JAX,75.0
C.Conley,JAX,70.0
D.Westbrook,JAX,70.0
J.Oliver,JAX,29.0
C.Conley,JAX,29.0
D.Chark Jr.,JAX,28.0
L.Fournette,JAX,75.0
L.Fournette,JAX,70.0
C.Conley,JAX,82.0
L.Fournette,JAX,75.0
B.Koyack,JAX,68.0
Z.Pascal,IND,51.0
D.Westbrook,JAX,90.0
R.Armstead,JAX,82.0
D.Westbrook,JAX,86.0
C.Conley,JAX,80.0
R.Armstead,JAX,56.0
K.Cole,JAX,47.0
C.Conley,JAX,33.0
C.Conley,JAX,33.0
K.Cole,JAX,25.0
D.Chark Jr.,JAX,20.0
C.Conley,JAX,2.0
H.Henry,LAC,77.0
K.Allen,LAC,61.0
A.Ekeler,LAC,49.0
K.Allen,LAC,14.0
T.Hill,KC,72.0
S.Watkins,KC,72.0
S.Watkins,KC,61.0
T.Hill,KC,71.0
D.Yelder,KC,71.0
A.Ekeler,LAC,25.0
T.Pope,LAC,22.0
M.Hardman,KC,85.0
D.Robinson,KC,55.0
A.Ekeler,LAC,71.0
M.Gordon,LAC,72.0
K.Allen,LAC,56.0
K.Allen,LAC,25.0
T.Kelce,KC,71.0
B.Pringle,KC,71.0
K.Allen,LAC,92.0
H.Henry,LAC,83.0
M.Williams,LAC,73.0
K.Allen,LAC,73.0
M.Gordon,LAC,75.0
V.Green,LAC,75.0
M.Williams,LAC,67.0
H.Henry,LAC,41.0
H.Henry,LAC,8.0
A.Ekeler,LAC,8.0
K.Allen,LAC,8.0
Dam.Williams,KC,75.0
D.Williams,KC,67.0
T.Kelce,KC,57.0
L.McCoy,KC,26.0
L.McCoy,KC,28.0
T.Kelce,KC,23.0
A.Ekeler,LAC,75.0
A.Ekeler,LAC,59.0
M.Gordon,LAC,41.0
A.Ekeler,LAC,35.0
A.Ekeler,LAC,45.0
T.Kelce,KC,85.0
T.Kelce,KC,73.0
S.Watkins,KC,45.0
L.McCoy,KC,30.0
H.Henry,LAC,76.0
K.Allen,LAC,76.0
M.Hardman,KC,54.0
T.Kelce,KC,54.0
M.Hardman,KC,35.0
T.Kelce,KC,23.0
M.Williams,LAC,45.0
K.Allen,LAC,45.0
K.Allen,LAC,7.0
H.Henry,LAC,2.0
T.Kelce,KC,69.0
M.Hardman,KC,60.0
T.Kelce,KC,60.0
H.Henry,LAC,82.0
H.Henry,LAC,68.0
M.Gordon,LAC,64.0
L.McCoy,KC,78.0
T.Kelce,KC,64.0
L.McCoy,KC,53.0
L.McCoy,KC,50.0
A.Ekeler,LAC,92.0
K.Allen,LAC,90.0
D.Williams,KC,55.0
D.Williams,KC,51.0
M.Williams,LAC,83.0
M.Gordon,LAC,83.0
A.Patton,LAC,83.0
H.Henry,LAC,91.0
K.Allen,LAC,91.0
A.Ekeler,LAC,85.0
H.Henry,LAC,85.0
J.Moore,LAC,70.0
M.Williams,LAC,70.0
M.Williams,LAC,75.0
A.Ekeler,LAC,25.0
A.Ekeler,LAC,14.0
M.Sanders,PHI,24.0
J.Matthews,PHI,24.0
S.Michel,NE,75.0
J.Edelman,NE,60.0
J.Edelman,NE,60.0
Z.Ertz,PHI,79.0
M.Hollins,PHI,78.0
J.Edelman,NE,73.0
J.White,NE,65.0
Z.Ertz,PHI,91.0
M.Sanders,PHI,87.0
Z.Ertz,PHI,83.0
N.Agholor,PHI,68.0
D.Goedert,PHI,63.0
M.Sanders,PHI,19.0
N.Agholor,PHI,5.0
D.Goedert,PHI,5.0
S.Michel,NE,76.0
J.Edelman,NE,76.0
P.Dorsett,NE,64.0
N.Harry,NE,64.0
J.Edelman,NE,53.0
B.Watson,NE,53.0
J.White,NE,31.0
S.Michel,NE,20.0
M.Sanu,NE,20.0
J.Matthews,PHI,85.0
R.Burkhead,NE,45.0
J.Edelman,NE,45.0
J.White,NE,21.0
B.Watson,NE,23.0
M.Sanu,NE,4.0
J.Edelman,NE,4.0
J.White,NE,4.0
S.Michel,NE,20.0
M.Sanu,NE,21.0
N.Agholor,PHI,75.0
Z.Ertz,PHI,64.0
Z.Ertz,PHI,52.0
P.Dorsett,NE,70.0
R.Burkhead,NE,60.0
M.Sanu,NE,30.0
P.Dorsett,NE,29.0
P.Dorsett,NE,14.0
P.Dorsett,NE,15.0
D.Goedert,PHI,74.0
J.Matthews,PHI,74.0
N.Harry,NE,79.0
B.Watson,NE,74.0
Z.Ertz,PHI,81.0
J.Matthews,PHI,67.0
M.LaCosse,NE,52.0
M.LaCosse,NE,45.0
M.Sanders,PHI,95.0
J.White,NE,52.0
J.White,NE,47.0
Z.Ertz,PHI,80.0
N.Agholor,PHI,61.0
B.Watson,NE,80.0
R.Burkhead,NE,69.0
N.Harry,NE,65.0
J.Meyers,NE,65.0
J.Meyers,NE,59.0
J.Edelman,NE,59.0
Z.Ertz,PHI,88.0
D.Goedert,PHI,63.0
J.Matthews,PHI,61.0
J.Edelman,NE,98.0
J.Edelman,NE,81.0
N.Harry,NE,65.0
J.White,NE,62.0
J.Arcega-Whiteside,PHI,94.0
D.Goedert,PHI,65.0
N.Agholor,PHI,60.0
D.Goedert,PHI,55.0
J.Matthews,PHI,45.0
N.Agholor,PHI,45.0
N.Agholor,PHI,45.0
Z.Ertz,PHI,26.0
N.Agholor,PHI,26.0
Z.Ertz,PHI,26.0
N.Agholor,PHI,26.0
Z.Ertz,PHI,79.0
M.Thomas,NO,86.0
A.Kamara,NO,74.0
A.Kamara,NO,71.0
J.Cook,NO,60.0
A.Kamara,NO,27.0
R.Jones,TB,69.0
M.Evans,TB,69.0
A.Kamara,NO,76.0
L.Murray,NO,38.0
A.Kamara,NO,38.0
T.Ginn,NO,34.0
M.Thomas,NO,22.0
J.Hill,NO,14.0
L.Murray,NO,11.0
O.Howard,TB,84.0
M.Thomas,NO,16.0
C.Brate,TB,75.0
B.Perriman,TB,65.0
R.Jones,TB,51.0
M.Thomas,NO,47.0
M.Thomas,NO,27.0
M.Thomas,NO,20.0
A.Kamara,NO,6.0
M.Thomas,NO,3.0
J.Cook,NO,3.0
T.Logan,TB,75.0
C.Brate,TB,64.0
C.Brate,TB,56.0
S.Miller,TB,49.0
C.Godwin,TB,1.0
P.Barber,TB,6.0
L.Murray,NO,75.0
T.Ginn,NO,83.0
T.Ginn,NO,83.0
C.Brate,TB,57.0
S.Miller,TB,57.0
D.Ogunbowale,TB,52.0
D.Ogunbowale,TB,49.0
D.Ogunbowale,TB,46.0
M.Evans,TB,42.0
C.Brate,TB,46.0
C.Godwin,TB,43.0
C.Brate,TB,75.0
R.Jones,TB,63.0
C.Godwin,TB,63.0
C.Brate,TB,59.0
S.Miller,TB,41.0
S.Miller,TB,41.0
M.Evans,TB,37.0
A.Kamara,NO,65.0
M.Thomas,NO,58.0
J.Hill,NO,15.0
A.Kamara,NO,9.0
T.Ginn,NO,6.0
C.Brate,TB,75.0
P.Barber,TB,69.0
C.Brate,TB,73.0
C.Godwin,TB,66.0
M.Evans,TB,53.0
S.Miller,TB,39.0
C.Godwin,TB,30.0
M.Thomas,NO,75.0
A.Kamara,NO,66.0
T.Smith,NO,67.0
C.Brate,TB,85.0
R.Jones,TB,58.0
D.Ogunbowale,TB,54.0
S.Miller,TB,54.0
M.Thomas,NO,67.0
T.Hill,NO,49.0
Z.Line,NO,45.0
A.Kamara,NO,42.0
M.Evans,TB,89.0
C.Brate,TB,67.0
C.Brate,TB,67.0
M.Evans,TB,67.0
B.Perriman,TB,75.0
C.Brate,TB,55.0
B.Perriman,TB,33.0
C.Brate,TB,33.0
C.Godwin,TB,33.0
M.Evans,TB,28.0
M.Evans,TB,1.0
J.Crowder,NYJ,75.0
J.Crowder,NYJ,49.0
L.Bell,NYJ,32.0
D.Brown,NYJ,20.0
A.Peterson,WAS,73.0
A.Peterson,WAS,63.0
T.McLaurin,WAS,64.0
R.Griffin,NYJ,70.0
H.Hentges,WAS,82.0
B.Powell,NYJ,62.0
D.Thomas,NYJ,57.0
J.Crowder,NYJ,44.0
Ro.Anderson,NYJ,12.0
B.Powell,NYJ,12.0
Ro.Anderson,NYJ,6.0
S.Sims,WAS,97.0
T.Montgomery,NYJ,63.0
W.Smallwood,WAS,11.0
T.Quinn,WAS,11.0
V.Smith,NYJ,78.0
J.Crowder,NYJ,78.0
D.Thomas,NYJ,55.0
T.Quinn,WAS,75.0
K.Harmon,WAS,75.0
K.Harmon,WAS,69.0
L.Bell,NYJ,82.0
R.Griffin,NYJ,61.0
R.Griffin,NYJ,16.0
T.McLaurin,WAS,75.0
T.Quinn,WAS,55.0
K.Harmon,WAS,78.0
K.Harmon,WAS,61.0
K.Harmon,WAS,46.0
S.Sims,WAS,31.0
R.Griffin,NYJ,69.0
J.Crowder,NYJ,43.0
J.Crowder,NYJ,43.0
W.Smallwood,WAS,80.0
W.Smallwood,WAS,69.0
Ro.Anderson,NYJ,48.0
R.Griffin,NYJ,40.0
J.Crowder,NYJ,29.0
T.Quinn,WAS,89.0
S.Sims,WAS,69.0
S.Sims,WAS,72.0
J.Sprinkle,WAS,72.0
H.Hentges,WAS,57.0
K.Harmon,WAS,57.0
D.Guice,WAS,45.0
T.Quinn,WAS,2.0
D.Thomas,NYJ,74.0
J.Crowder,NYJ,66.0
D.Thomas,NYJ,54.0
D.Thomas,NYJ,37.0
D.Guice,WAS,61.0
J.Sprinkle,WAS,61.0
T.McLaurin,WAS,54.0
H.Hentges,WAS,13.0
T.McLaurin,WAS,13.0
M.Burton,WAS,1.0
J.Sprinkle,WAS,1.0
H.Hentges,WAS,1.0
W.Teller,CLE,65.0
O.Beckham,CLE,70.0
K.Hunt,CLE,63.0
O.Beckham,CLE,43.0
J.Smith-Schuster,PIT,79.0
J.Conner,PIT,63.0
D.Johnson,PIT,26.0
O.Beckham,CLE,57.0
K.Hunt,CLE,57.0
K.Hunt,CLE,46.0
K.Hodge,CLE,43.0
J.Conner,PIT,80.0
J.Washington,PIT,74.0
J.Smith-Schuster,PIT,66.0
D.Johnson,PIT,61.0
J.Smith-Schuster,PIT,57.0
K.Hunt,CLE,71.0
O.Beckham,CLE,71.0
V.McDonald,PIT,85.0
J.Holton,PIT,80.0
K.Hodge,CLE,77.0
J.Landry,CLE,34.0
J.Landry,CLE,1.0
J.Smith-Schuster,PIT,75.0
T.Edmunds,PIT,54.0
N.Vannett,PIT,52.0
V.McDonald,PIT,46.0
N.Chubb,CLE,54.0
O.Beckham,CLE,54.0
J.Landry,CLE,54.0
J.Samuels,PIT,70.0
T.Jones,PIT,77.0
T.Jones,PIT,59.0
J.Landry,CLE,30.0
J.Landry,CLE,27.0
V.McDonald,PIT,63.0
D.Johnson,PIT,41.0
D.Johnson,PIT,42.0
K.Hunt,CLE,61.0
J.Washington,PIT,69.0
T.Jones,PIT,69.0
J.Landry,CLE,45.0
J.Washington,PIT,72.0
V.McDonald,PIT,47.0
V.McDonald,PIT,3.0
J.Samuels,PIT,3.0
K.Hunt,CLE,74.0
K.Hunt,CLE,69.0
J.Landry,CLE,43.0
O.Beckham,CLE,31.0
J.Washington,PIT,60.0
J.Holton,PIT,41.0
J.Holton,PIT,32.0
J.Holton,PIT,32.0
J.Holton,PIT,88.0
T.Jones,PIT,88.0
J.Samuels,PIT,80.0
O.Beckham,CLE,73.0
O.Beckham,CLE,47.0
K.Hunt,CLE,47.0
O.Beckham,CLE,48.0
J.Washington,PIT,91.0
O.Beckham,CLE,4.0
S.Carlson,CLE,8.0
J.Samuels,PIT,75.0
V.McDonald,PIT,55.0
J.Holton,PIT,55.0
J.Holton,PIT,60.0
V.McDonald,PIT,42.0
J.Samuels,PIT,89.0
J.Samuels,PIT,79.0
T.Edmunds,PIT,73.0
T.Edmunds,PIT,83.0
C.Kupp,LA,73.0
M.Brown,BAL,12.0
M.Brown,BAL,6.0
R.Woods,LA,75.0
C.Kupp,LA,83.0
M.Brown,BAL,18.0
T.Gurley,LA,68.0
J.Reynolds,LA,64.0
B.Cooks,LA,41.0
B.Cooks,LA,41.0
G.Everett,LA,31.0
C.Kupp,LA,17.0
T.Higbee,LA,12.0
T.Gurley,LA,12.0
C.Kupp,LA,19.0
M.Brown,BAL,79.0
S.Roberts,BAL,71.0
N.Boyle,BAL,41.0
R.Woods,LA,76.0
B.Cooks,LA,59.0
R.Woods,LA,22.0
T.Higbee,LA,22.0
M.Andrews,BAL,69.0
S.Roberts,BAL,23.0
W.Snead IV,BAL,7.0
W.Snead IV,BAL,64.0
M.Andrews,BAL,62.0
M.Ingram II,BAL,7.0
T.Higbee,LA,75.0
T.Higbee,LA,71.0
R.Woods,LA,67.0
M.Andrews,BAL,61.0
S.Roberts,BAL,66.0
M.Boykin,BAL,33.0
M.Brown,BAL,12.0
M.Brown,BAL,7.0
M.Brown,BAL,7.0
W.Snead IV,BAL,7.0
C.Kupp,LA,75.0
R.Woods,LA,71.0
R.Woods,LA,47.0
C.Kupp,LA,42.0
T.Gurley,LA,30.0
R.Woods,LA,30.0
M.Boykin,BAL,52.0
S.Roberts,BAL,12.0
J.Reynolds,LA,75.0
B.Cooks,LA,84.0
G.Everett,LA,84.0
H.Hurst,BAL,58.0
C.Kupp,LA,86.0
T.Higbee,LA,77.0
C.Kupp,LA,70.0
T.Higbee,LA,68.0
C.Kupp,LA,68.0
R.Woods,LA,68.0
R.Woods,LA,30.0
C.Kupp,LA,22.0
M.Thomas,NO,72.0
M.Thomas,NO,68.0
A.Kamara,NO,50.0
T.Ginn,NO,56.0
C.Samuel,CAR,72.0
M.Thomas,NO,77.0
M.Thomas,NO,81.0
M.Thomas,NO,27.0
J.Cook,NO,13.0
T.Smith,NO,13.0
G.Olsen,CAR,74.0
D.Moore,CAR,51.0
J.Cook,NO,75.0
M.Thomas,NO,59.0
T.Ginn,NO,44.0
J.Hill,NO,31.0
J.Cook,NO,19.0
